kod,teur,X_Lamas,Y_Lamas
62409,,191586.8,676601.62
62410,,187135.2355,676602.8126
62411,,192605.7499,676604.9888
62412,,192459.41,676608.38
62413,,192282.2199,676609.7448
62414,,191163.41,676612.38
62415,,187753.3,676612.5
62416,,182529,676613.5
62417,,192156.7223,676613.7229
62418,,191211.3,676616.12
62419,,189957.7651,676616.7193
62420,,194287.41,676616.88
62421,,194120.8,676618.38
62422,,191946.09,676618.69
62423,,190992.2,676620.5
62425,,192230.1655,676622.5322
62426,,186333.1775,676622.5421
62427,,187464.4415,676622.9777
62428,,191504.1724,676624.6572
62429,,190152.6314,676623.3198
62432,,191442.1912,676625.4627
62433,,191168.1054,676626.7887
62434,,193806.2254,676627.2841
62435,,192208.3029,676627.6235
62436,,187664.9948,676627.9816
62438,,190694.6691,676629.5638
62440,,192401.3,676630.88
62443,,181687.2,676636.38
62444,,194414.7983,676636.3933
62445,,187759.2923,676637.6654
62447,,187072.9485,676638.2321
62449,,191070.5,676639.19
62450,,191446.8,676641.19
62451,,192358.5,676641.19
62452,,184948.59,676644
62453,,184863.9207,676645.1897
62454,,187374.3005,676645.4227
62455,,184846.4942,676645.5284
62456,,192034.41,676645.81
62457,,184771.9742,676646.3949
62458,,184672.941,676648.0783
62459,,192436.6701,676650.4799
62460,,190892.2,676651.62
62461,,188116.3,676653.19
62462,,187020.3,676653.69
62463,,191809.91,676655
62464,,194733.41,676655.62
62466,,192293.8616,676658.9574
62468,,190004.58,676660.3999
62470,,187669.245,676662.4007
62471,,192073.6784,676663.8329
62474,,192201.4487,676670.8736
62476,,191682,676672.62
62477,,190201.3148,676673.9083
62478,,191744.5,676674
62479,,192332.0933,676674.6232
62480,,190813.8,676676.19
62481,,193408.5846,676677.1682
62484,,192174.0148,676678.3322
62485,,192626.3251,676679.1847
62486,,182342.641,676680.6489
62488,,182675,676683.38
62489,,187997.2414,676684.8408
62491,,189003,676686.81
62492,,189237.8,676689.88
62493,,190629.874,676691.0901
62495,,189420.8,676691.69
62496,,181955.7,676691.81
62497,,186867.8,676693.81
62498,,191186.09,676694.12
62499,,191610.41,676695
62504,,192074.4069,676703.1008
62506,,195862.8115,676704.3659
62507,,192178.6396,676706.4196
62508,,182060.7,676706.81
62509,,193755.6062,676707.0654
62510,,190165.6187,676707.5232
62511,,189177.3,676707.81
62513,,190054.7202,676709.1272
62514,,191894.215,676711.9597
62515,,193946.2552,676712.4598
62516,,186662.5068,676712.4785
62517,,190947.3677,676712.692
62519,,194160.4851,676713.2514
62520,,186799.8,676713.81
62521,,182449.59,676714.12
62524,,191536.7691,676715.6741
62526,,187095.8873,676716.5073
62527,,191885.2192,676716.5899
62528,,189135.3,676720.38
62529,,186604.8187,676720.6857
62530,,184670.6391,676723.1672
62531,,190782.6729,676723.8201
62533,,194522.09,676727.88
62534,,182349.2,676731.69
62535,,187561.1723,676732.5595
62536,,192053.7,676733.19
62537,,190563.8818,676735.4328
62538,,187013.7088,676739.9868
62539,,182679.2,676742.19
62540,,182248.8,676743.38
62541,,194832,676744.38
62543,,191859.2682,676746.0749
62544,,186667.73,676747.61
62545,,191200.5388,676747.983
62546,,187497.5496,676749.5266
62548,,183297.41,676751.69
62549,,189436.41,676752.19
62551,,191822.9282,676755.5111
62552,,193755.91,676756
62553,,182147.59,676756.38
62554,,186950.6798,676756.7235
62555,,190690.7,676757.12
62556,,192058.7,676757.69
62557,,182550.59,676758.19
62558,,188926.1767,676762.2678
62559,,190111.4419,676761.8264
62560,,182086.7011,676762.1025
62565,,181887.41,676766.88
62566,,191900.4178,676767.8059
62567,,191000.5476,676770.5917
62568,,183128.8,676772.12
62569,,187110.8529,676772.3092
62570,,191106.4065,676773.0738
62571,,192355.0887,676774.2238
62573,,183040,676775.81
62575,,191554,676777.38
62576,,194475.41,676777.88
62577,,190429.974,676779.9335
62578,,186860.2578,676780.7195
62579,,188861.4171,676781.0122
62580,,191962.8,676781.38
62581,,187411.1387,676784.2554
62582,,193640.286,676785.8473
62583,,190717.7373,676786.3123
62585,,184950.42,676786.7143
62586,,184849,676787.81
62587,,187308.7047,676787.9801
62588,,184774.6657,676789.777
62589,,184673.7347,676791.12
62590,,194368.09,676792.19
62591,,191036.0687,676794.1973
62592,,191487.6591,676794.8077
62593,,188799.0811,676795.8289
62594,,186459.9101,676796.6201
62595,,193601.8,676798.5
62596,,196007.4996,676799.3483
62597,,181925.09,676800.81
62600,,191454.2,676802.31
62601,,183527,676803
62602,,186733.6629,676803.6216
62603,,194616,676803.88
62604,,189450.8267,676805.8308
62605,,193558.5,676813.69
62606,,189158.2049,676813.8747
62607,,190744.7759,676814.5411
62608,,191123.2412,676815.8107
62609,,182674.7,676818.31
62610,,190871.6016,676819.1621
62611,,190473.1605,676822.8092
62612,,192221.0073,676823.0717
62615,,193769.8,676827.12
62616,,188684.0491,676827.2555
62618,,185034.6045,676831.4261
62619,,189587.6378,676833.1844
62620,,182551.41,676835.31
62621,,194358.5441,676835.9691
62622,,194155.3,676840.81
62623,,181970.4147,676843.3381
62624,,191465.1881,676845.1833
62625,,189052.9586,676846.5685
62627,,183540.74,676849.5555
62628,,187915.24,676850.34
62629,,193454.0264,676853.4038
62630,,187204.8373,676854.4274
62632,,194445.7,676856.31
62633,,184952.0596,676856.9272
62634,,184931.1581,676863.5068
62635,,194236.5,676866
62636,,190428,676866.5
62637,,183308.7,676868.12
62638,,189054.9536,676870.1604
62639,,187144.6143,676870.788
62640,,187820.3772,676872.4271
62641,,191987.1265,676874.0523
62642,,194353.436,676876.249
62643,,183138.7924,676879.7843
62644,,194718.7,676880.88
62645,,186758.6923,676882.7565
62646,,190806.2,676882.81
62649,,183052.1723,676888.9255
62650,,189969.6551,676889.8697
62652,,193785.41,676892.19
62653,,189180,676892.38
62654,,193299.2123,676892.9861
62655,,186397.3429,676893.0635
62656,,186762.1626,676893.6008
62657,,190398.3,676893.88
62658,,189355.09,676894.81
62659,,191143.01,676895.3163
62660,,194351.5447,676896.9635
62661,,193817.91,676897.88
62662,,193901.7,676899.12
62663,,190232.1085,676899.5138
62664,,193923.5,676900.19
62666,,191479.41,676900.62
62667,,183420.1656,676900.6484
62670,,182132.59,676904.62
62671,,189296.5,676909.19
62675,,189277.2,676915.62
62677,,190272.431,676919.1988
62679,,188383.41,676920.88
62684,,190844.3,676925.38
62685,,193767.09,676926
62686,,186898.3303,676927.2873
62687,,182478.2,676928.19
62688,,194146,676929.12
62689,,187616.01,676929.83
62690,,189927.518,676930.1905
62692,,189477.5316,676935.8805
62693,,189192.3,676936.81
62694,,182570.0851,676937.0866
62696,,194669.7,676938.5
62698,,190170.1532,676940.2636
62699,,182375.09,676941.5
62701,,194654.59,676945.12
62702,,183318,676945.62
62703,,189166.5,676945.62
62705,,191007.5761,676946.1625
62706,,187550.11,676946.35
62707,,182686.59,676948.81
62708,,194350.9207,676949.546
62709,,182131.41,676950.81
62710,,191493.59,676951.31
62711,,182277.09,676954.12
62712,,193312.5546,676955.3455
62713,,193647.8729,676957.2514
62715,,191257.91,676958
62716,,189481.059,676959.4617
62717,,187159.8763,676959.5628
62718,,194227.91,676959.81
62719,,190723.3123,676959.9654
62721,,186780.5,676960.88
62722,,189098,676961.88
62723,,194589.59,676962
62724,,182131.09,676965.69
62725,,190881.5,676967
62726,,191224.7,676968.12
62727,,193594.693,676970.5829
62728,,190719.9874,676971.4279
62729,,182583.91,676974.69
62730,,185048.6648,676978.2
62731,,189019.8234,676978.2595
62732,,187360.6852,676984.2786
62733,,191167.3517,676984.4811
62734,,183425.896,676984.5684
62735,,189978.8596,676984.9242
62736,,184942.4411,676986.3056
62737,,194505.7,676988.12
62739,,183327.41,676989.38
62740,,183154,676991.19
62741,,191505.4092,676994.1304
62742,,195439.9454,677000.0009
62744,,193492.41,677001.88
62745,,182485.09,677002.19
62746,,183286.7,677002.38
62747,,189486.483,677002.8535
62748,,183329.9215,677003.7635
62749,,187244.8447,677003.9685
62750,,188923.0122,677005.6968
62751,,190920.7,677010.88
62752,,194132,677011.38
62753,,188536.09,677014.38
62754,,193427.0274,677014.9738
62755,,182384.5,677015.12
62756,,190758.5,677017.62
62757,,189182.09,677018.19
62758,,188858.91,677020.62
62759,,190082.0987,677021.8615
62760,,183221.3623,677023.0032
62762,,188085.3514,677027.0842
62763,,186797.3,677027.69
62766,,187145.0727,677032.0486
62767,,182285.41,677032.19
62768,,189876.6088,677032.2525
62769,,188467.2482,677033.2706
62770,,193339.612,677033.3042
62771,,191388.0106,677035.2549
62772,,194222.91,677037.38
62773,,188675.9297,677038.8301
62774,,193501.8822,677039.3892
62776,,189618.59,677043
62777,,194666.7011,677043.6926
62778,,191275.5993,677047.6203
62779,,182128.3,677050.19
62780,,190962.5,677051.62
62781,,190039.6894,677051.9113
62783,,187874.67,677052.37
62784,,188739.21,677053.49
62786,,182492.5,677057.69
62788,,183111.59,677068
62789,,189497.0068,677060.632
62790,,187029.91,677061.12
62791,,193229.8465,677061.2316
62792,,191190.3226,677066.2206
62793,,187883.7515,677067.5599
62794,,182958.2931,677067.7523
62796,,188334.1447,677068.1877
62797,,182391.7,677069.19
62798,,190227.919,677069.7305
62799,,190936.6051,677073.2535
62800,,187777.1372,677073.2853
62802,,187734.6053,677081.4213
62805,,182699.41,677084.19
62806,,182126.91,677086
62807,,187193.4073,677086.5438
62808,,194121.7,677086.62
62809,,188259.7642,677087.2184
62811,,190831.7461,677088.5747
62812,,182395.0105,677089.5933
62813,,182614.5,677089.88
62814,,193515.9673,677091.402
62815,,188240.0649,677091.7799
62817,,182855.8932,677093.7534
62818,,188606.2323,677094.6135
62821,,186692.91,677097.88
62823,,191401.0119,677099.3784
62824,,182606.09,677105
62826,,193451.6249,677108.5324
62827,,194222.5626,677116.288
62828,,187906.571,677116.5167
62829,,188967.4182,677116.9146
62830,,182300.8,677120.81
62831,,191310.5853,677121.1785
62832,,187211.2414,677121.9684
62833,,181914.91,677125.5
62834,,189200.8,677126.38
62835,,190950.7303,677133.1046
62837,,188442.8383,677134.1916
62838,,182955.3,677135.38
62839,,182124.7,677137.81
62842,,191408.5,677143.81
62844,,183350.3972,677156.8048
62845,,182428.3138,677148.4404
62846,,182504.3,677149.81
62847,,183291.8,677150.81
62848,,190475.5919,677151.6886
62849,,186467.6341,677152.5193
62850,,183418.7447,677154.8928
62851,,187923.5391,677155.587
62853,,187745.8,677158.88
62854,,188052.8,677159.19
62857,,182864.7468,677161.2682
62858,,193259.4849,677161.9403
62859,,190322.7571,677163.4733
62860,,194115.09,677169.81
62861,,194524.4545,677170.4457
62862,,195541.1487,677171.8613
62863,,188257.3274,677172.1022
62866,,191331.09,677174.19
62867,,186964.623,677174.3658
62869,,191201.3816,677177.1473
62870,,194547.8,677178.38
62871,,188721.5909,677180.3387
62872,,187931.81,677183.05
62873,,193188.1113,677183.5349
62874,,194117,677185.31
62875,,194351.59,677185.81
62876,,182704.09,677187.69
62877,,186718.41,677190
62878,,188619,677192.5
62879,,194571.91,677192.81
62880,,186896.7725,677192.8903
62881,,183523,677193.62
62882,,182643,677194.88
62883,,182120.5,677195.38
62884,,191552.2,677197.81
62885,,189140.0439,677199.5257
62887,,182602.8,677200.62
62888,,194602.91,677202
62889,,191163.2375,677204.1766
62890,,186846.24,677206.84
62891,,189434.91,677208.12
62893,,187939.3,677211
62894,,183149.7085,677211.1008
62895,,189404.2,677213.31
62896,,193524.5254,677213.4815
62897,,182356.3156,677213.5587
62898,,188464.8,677215.38
62899,,188963.3171,677217.7564
62901,,190262.0875,677219.9658
62902,,189874.3123,677220.0444
62903,,182512,677221.19
62904,,187525.7,677221.69
62906,,191136.6174,677224.0951
62907,,188892.5265,677225.9422
62908,,191426.5,677226.69
62909,,189333.91,677227.62
62910,,190387.4286,677233.4374
62911,,187756.5473,677233.4486
62912,,188786.0989,677237.5472
62913,,190046.9476,677239.2558
62915,,188724,677240.62
62916,,191359.7,677243
62917,,188271.5204,677243.4926
62918,,189244,677244.69
62920,,189221.09,677249.19
62921,,190229.7,677250.31
62922,,187245.3155,677251.8672
62923,,190990.09,677254
62924,,194336.91,677254.12
62925,,194129.5,677254.88
62926,,182388,677261.19
62927,,191568.2,677267.62
62928,,188084,677268.38
62929,,187061.4882,677280.1806
62930,,191092.6281,677280.5379
62931,,183518.3,677285.12
62932,,190908.2,677286.69
62933,,183266.8788,677289.5849
62934,,191444.8,677299.62
62935,,190447.7664,677301.5377
62936,,182109.8,677302.19
62937,,190650.4763,677303.1336
62938,,182207.59,677303.31
62939,,191700.6923,677303.4473
62940,,194391.6555,677307.4065
62942,,187767.9045,677313.5506
62943,,187711.6402,677319.9086
62944,,190295.3837,677319.9521
62945,,189546.1419,677321.1247
62947,,191245.3,677325.31
62948,,182103.2477,677325.3244
62949,,187971.488,677331.3373
62950,,189447.09,677331.69
62951,,194464.5748,677334.0765
62952,,188100.3233,677334.1863
62953,,191592.0559,677336.5567
62955,,188204.2922,677338.4624
62958,,182412.09,677342.81
62959,,190956.2,677343.38
62960,,191567.8,677345.19
62961,,183517.8,677346.12
62962,,189452.59,677346.12
62963,,195628.5165,677346.9679
62964,,183713.41,677347.19
62965,,182217,677347.81
62969,,182713.3,677349.5
62970,,183352.2,677352.62
62971,,188976.543,677353.7392
62972,,190804.0227,677359.1433
62975,,187495.39,677360.31
62976,,188708.41,677361.88
62977,,188887.6241,677364.693
62978,,194537.91,677364.88
62980,,183204.59,677370.19
62981,,186750.32,677373.43
62982,,191468.7353,677373.5435
62983,,182634.41,677373.69
62984,,182600,677374
62985,,189268.91,677374.38
62986,,182314.09,677374.81
62987,,182218.2,677375.12
62988,,186558.41,677376
62989,,187269.8594,677380.7032
62990,,190348.1785,677381.8464
62991,,187279.4301,677383.0597
62992,,191453.3894,677383.0685
62993,,186687.5,677384.12
62994,,183010.91,677388.12
62997,,182112.5,677395
62998,,191298.0694,677399.0502
62999,,186624.33,677399.39
63000,,189168.3848,677399.7719
63001,,191159.2,677400.12
63002,,187024.3373,677400.8456
63003,,191011.4222,677402.7399
63004,,187986.8,677403.12
63005,,190733.5905,677404.4136
63007,,190204.7386,677407.1468
63008,,188219.2971,677410.6256
63009,,186561.77,677412.84
63010,,187389.9295,677413.8531
63014,,183717,677420.31
63016,,190847.7544,677423.2995
63017,,182761.3,677424.38
63018,,186508.1151,677424.424
63019,,194249.4339,677427.5395
63020,,182586.41,677428.5
63022,,186467.674,677430.2842
63023,,194306.8222,677430.6352
63024,,188988.0489,677432.2773
63025,,186905.65,677432.88
63026,,183536.7,677436.88
63027,,188127.8,677438.38
63028,,187832.5901,677444.0001
63029,,183402.09,677444.62
63030,,189473.41,677444.62
63031,,183297.6144,677446.3535
63032,,191108.6325,677447.5973
63033,,190960.8601,677450.8801
63035,,187780.4101,677452.6201
63036,,182449.59,677453.12
63037,,183229.4329,677458.6533
63039,,187723.72,677460.49
63040,,194140.7866,677462.376
63041,,183413.8,677463.5
63042,,187201.55,677465.92
63043,,190386.1336,677465.954
63044,,182149.2,677467.62
63045,,182449.5,677469.19
63046,,187667.08,677469.66
63048,,225201.5576,677473.1868
63049,,189360,677473.38
63050,,194386.0665,677474.6713
63051,,187606.2,677478.23
63052,,191354.6418,677479.0463
63054,,186737.1128,677486.1879
63055,,189286.2,677486.19
63056,,188144.5,677490.81
63057,,186255.8,677490.88
63058,,187785.1527,677492.8565
63059,,188530.773,677494.3468
63060,,187088.6481,677496.6587
63061,,194353.0185,677496.6753
63062,,189201.8841,677501.3105
63064,,187727.4426,677503.9771
63065,,186478.09,677504.19
63066,,187050.84,677506.2
63068,,193027.2,677510.81
63069,,182775.4564,677511.5544
63070,,187670.6033,677512.1792
63071,,191157.0638,677513.5745
63072,,182582.59,677513.81
63074,,190406.91,677516.12
63075,,187609.7383,677520.5231
63076,,186997.0365,677520.7685
63077,,188336.4362,677521.7312
63078,,189093.0919,677522.3095
63079,,187312.194,677522.856
63080,,187534.5712,677523.6446
63081,,190118.7164,677523.884
63084,,190805.8153,677525.8638
63085,,190107.7953,677526.009
63086,,188389,677526.62
63087,,183441,677529.62
63088,,191005.2,677530.88
63089,,183732.8,677533
63090,,190054.4897,677536.1421
63091,,188864.7,677542.19
63092,,190122.5628,677542.3608
63093,,189073.8,677544.19
63094,,190112.4665,677544.3757
63095,,183052.5,677545.88
63096,,183305.5,677546.12
63097,,183240.09,677546.5
63098,,186886.47,677546.95
63100,,194400.5642,677549.4598
63103,,190061.0144,677554.6736
63104,,189933.3341,677559.0741
63105,,190443.3719,677559.392
63107,,186024.09,677566.88
63108,,186284.7402,677569.0937
63109,,188694.5,677569.12
63110,,192832.4615,677569.8801
63111,,188334.7,677570.5
63113,,190600.7,677572.62
63114,,188523.8803,677573.2073
63119,,186134.1,677584.37
63120,,191213.0233,677586.0704
63123,,188297.2195,677589.8978
63124,,190208.9781,677589.9684
63126,,190849.2,677598.12
63127,,188104.47,677598.82
63128,,189217.2648,677603.0261
63130,,187795.229,677606.5298
63131,,194460.09,677607.19
63132,,224984.7455,677607.6558
63134,,187735.57,677611.32
63135,,186411.8,677613.62
63136,,186789.2596,677614.1621
63137,,187679.15,677614.58
63139,,194236.7,677617.19
